OriginalIndex,CaseID,RunID,VB,DOC,Feed,Material,smcAC_Mean,smcAC_RMS,smcAC_Std,smcAC_PeakToPeak,smcAC_Skewness,smcAC_Kurtosis,smcAC_CrestFactor,smcAC_MeanFrequency,smcAC_MedianFrequency,smcAC_SpectralEntropy,smcAC_LowBandRatio,smcAC_MidBandRatio,smcAC_HighBandRatio,smcDC_Mean,smcDC_RMS,smcDC_Std,smcDC_PeakToPeak,smcDC_Skewness,smcDC_Kurtosis,smcDC_CrestFactor,smcDC_MeanFrequency,smcDC_MedianFrequency,smcDC_SpectralEntropy,smcDC_LowBandRatio,smcDC_MidBandRatio,smcDC_HighBandRatio,vib_table_Mean,vib_table_RMS,vib_table_Std,vib_table_PeakToPeak,vib_table_Skewness,vib_table_Kurtosis,vib_table_CrestFactor,vib_table_MeanFrequency,vib_table_MedianFrequency,vib_table_SpectralEntropy,vib_table_LowBandRatio,vib_table_MidBandRatio,vib_table_HighBandRatio,vib_spindle_Mean,vib_spindle_RMS,vib_spindle_Std,vib_spindle_PeakToPeak,vib_spindle_Skewness,vib_spindle_Kurtosis,vib_spindle_CrestFactor,vib_spindle_MeanFrequency,vib_spindle_MedianFrequency,vib_spindle_SpectralEntropy,vib_spindle_LowBandRatio,vib_spindle_MidBandRatio,vib_spindle_HighBandRatio,AE_table_Mean,AE_table_RMS,AE_table_Std,AE_table_PeakToPeak,AE_table_Skewness,AE_table_Kurtosis,AE_table_CrestFactor,AE_table_MeanFrequency,AE_table_MedianFrequency,AE_table_SpectralEntropy,AE_table_LowBandRatio,AE_table_MidBandRatio,AE_table_HighBandRatio,AE_spindle_Mean,AE_spindle_RMS,AE_spindle_Std,AE_spindle_PeakToPeak,AE_spindle_Skewness,AE_spindle_Kurtosis,AE_spindle_CrestFactor,AE_spindle_MeanFrequency,AE_spindle_MedianFrequency,AE_spindle_SpectralEntropy,AE_spindle_LowBandRatio,AE_spindle_MidBandRatio,AE_spindle_HighBandRatio
82,11,11,0.2,0.75,0.25,1,-0.171309678819444,1.26603332337671,1.25452904022067,4.7021484375,-0.014404652477204,1.58133226658868,1.89818121964805,12.9769670665031,12.20703125,0.264247733808469,0.987889994849029,0.00430237004530779,0.00780763510566238,4.97638997395833,4.97828824422907,0.137480434642964,0.7470703125,-0.221529396829729,2.64315814874389,3.22420450557724,4.54715006832156,2.685546875,0.395735594295894,0.886016461022353,0.113805760407652,0.000177778569994655,0.803443467881944,0.825255424923384,0.188502006639129,0.96435546875,0.123701254864835,2.71624638160039,2.71190342152539,33.4832373761064,27.34375,0.517871147743239,0.292040537857374,0.608311805200475,0.0996476569421508,0.288717990451389,0.289026315388933,0.0133481298659908,0.1220703125,0.7760786216652,4.65585844756693,6.07802294259561,31.4056473933195,17.578125,0.755135256029526,0.518683769952895,0.293889436233681,0.187426793813424,0.165735134548611,0.166654879431346,0.0174866224862922,0.1336669921875,0.426879194888772,3.43143100635337,4.86060571497747,46.9203415989839,41.259765625,0.857075960611627,0.289857936213125,0.408117559273061,0.302024504513814,0.218242458767361,0.220498138927353,0.0314623335845989,0.283203125,0.814566886323565,4.64962173214357,6.72909928970555,31.5081908277633,26.85546875,0.82891978011405,0.440532698924508,0.415588368699051,0.14387893237644
83,11,12,0.23,0.75,0.25,1,-0.160155164930556,1.28706672686559,1.27720538025287,4.9267578125,-0.0131465240213563,1.59037902255066,1.99324016211965,12.9006353792058,12.20703125,0.265827259704412,0.986998235322921,0.00525387403440082,0.00774789064267825,5.08608289930556,5.09013720785664,0.20314208470285,1.1376953125,-0.309075965807608,2.84258272491588,3.30368853641509,3.38483259514041,2.685546875,0.376509384789179,0.930893565433812,0.0689849164285508,0.000121518137637404,1.06317545572917,1.09088928010702,0.244357608473295,1.513671875,-0.186654896695562,2.61742821085932,3.55187225447055,37.2818115418586,27.587890625,0.52358245901584,0.131572885669419,0.755683898718427,0.112743215612154,0.301358778211806,0.301934130313696,0.0186328471993019,0.185546875,1.4915909111151,6.12147061661665,7.28959014116072,29.6531680385668,9.521484375,0.710609631358297,0.648154836959695,0.158340059532511,0.193505103507794,0.1685107421875,0.169591206321762,0.0191151308253958,0.13427734375,0.426243119731568,3.24557138259094,4.23940764898887,43.6563820425748,33.69140625,0.83203877926829,0.3085309245256,0.369328080982751,0.322140994491649,0.220660129123264,0.222345452963755,0.0273271626536596,0.2069091796875,0.582126090420898,3.46403044575723,5.0994144849788,35.7650284760491,27.099609375,0.788962092146746,0.408390566222786,0.368585305608264,0.223024128168949
84,11,13,0.26,0.75,0.25,1,-0.166632486979167,1.44649113844576,1.43702091955753,5.42236328125,-0.00483755663349636,1.58765176922513,1.89980613239935,12.9924754471759,12.20703125,0.265313046802648,0.986894111589804,0.00545726377098607,0.00764862463920999,5.73221462673611,5.73574195112135,0.201147194959636,1.064453125,-0.180779887341495,2.43620926391332,3.00436357545721,3.97588473698156,2.685546875,0.364897245790268,0.92030112047869,0.0795864913175071,0.000112388203803167,0.624186197916667,0.636544911291352,0.124837805325567,0.6298828125,-0.702157513529615,3.13742073477291,2.88026800517409,39.4101619276318,27.587890625,0.507892768641543,0.0750805252358735,0.787667244329208,0.137252230434918,0.281038682725694,0.28117213937532,0.008662993126617,0.107421875,0.498212081587469,5.05323064982863,7.14141507323132,37.8888664837132,27.099609375,0.900966359045123,0.441213221995014,0.308799395383659,0.249987382621326,0.167827962239583,0.169192764178879,0.0214492139367674,0.22216796875,-0.615015803504803,7.38635501014528,6.40463965979439,40.2821132132068,30.517578125,0.820376107067883,0.403361666476029,0.322017333193126,0.274621000330844,0.228576931423611,0.230751912507792,0.0316109728310561,0.2783203125,0.941937997416659,5.61068222016345,6.65124645208718,36.3895853382492,27.34375,0.836024463312644,0.354999550771447,0.468868881161272,0.176131568067281
86,11,15,0.31,0.75,0.25,1,-0.164951714409722,1.41696013935729,1.40748257263144,5.4150390625,-0.0143183283122392,1.5998641862019,1.98058825056339,13.0471109438574,12.20703125,0.26764002208479,0.985704929928224,0.00657463252561222,0.00772043754616317,5.59051540798611,5.59631041516645,0.254641209029439,1.3427734375,-0.0949361528705195,2.37885546773041,3.04212094494788,3.19656496789956,2.685546875,0.358000281100222,0.947980682727442,0.0519532715727302,6.60456998284481e-05,0.561171332465278,0.576378383949281,0.131539431845625,0.68115234375,-0.624377747531792,2.75467826627409,2.55820753365486,36.3097217045506,27.34375,0.465533591915678,0.125455612217735,0.777417664377236,0.0971267234050289,0.273394911024306,0.273603294003243,0.0106775676580698,0.09765625,0.737564913098257,4.35523854890888,4.81765577694862,30.3383307048298,11.71875,0.737151198988471,0.589448447829037,0.217110354379184,0.193441197791779,0.19568115234375,0.196905862653097,0.0219297112148701,0.1446533203125,0.376648976600587,3.06375047153929,4.05607382499733,48.7473897109936,52.001953125,0.83587446311417,0.28740989352332,0.346649127459586,0.365940979017095,0.236030951605903,0.23779338007201,0.0289009879588131,0.228271484375,0.548272336379136,3.89486292738888,5.28976682526838,39.2965192953573,30.029296875,0.872049123203023,0.351723926688001,0.429016477951404,0.219259595360595
87,11,16,0.37,0.75,0.25,1,-0.160256618923611,1.3913764042729,1.38227012842976,5.34423828125,-0.0120357804633009,1.58824402179615,2.01307575551611,13.009757099926,12.20703125,0.265723994641909,0.986672274517078,0.00536495769700427,0.00796276778591822,5.49453450520833,5.49818928466565,0.20046174464818,1.1328125,-0.451481444168291,3.1605196535795,3.70887305504485,3.79494570925503,2.44140625,0.391431152949409,0.910717380576528,0.0891696955178456,0.000112923905626919,0.881566840277778,0.927898852664518,0.289576969566848,1.38427734375,0.697896741571086,2.61494402868357,2.85925826661721,24.5860762378484,13.916015625,0.429219616620013,0.555415188889087,0.375569866261842,0.0690149448490708,0.275842556423611,0.27614734953823,0.0129722826926474,0.118408203125,0.697857224726036,3.5271590022074,4.76973270958644,26.6185920461159,13.671875,0.700862771757977,0.598079157367796,0.274389720474786,0.127531122157418,0.190904541015625,0.192140370950776,0.0217596780144008,0.1641845703125,0.438306514810845,3.14938536412547,4.81311628853867,47.30008449466,41.9921875,0.825391979628988,0.338733210393106,0.290249250458138,0.371017539148755,0.239450954861111,0.240911870311489,0.0264938758303978,0.1898193359375,0.554554700191308,3.3141451999655,4.4110572385639,45.7502902804617,32.958984375,0.819974325072223,0.314015352727746,0.356622372265441,0.329362275006812
89,11,18,0.42,0.75,0.25,1,-0.165769314236111,1.60455253633596,1.59614395542408,6.1328125,-0.0135464263278884,1.58981795901309,1.9585066094524,13.1269558258134,12.20703125,0.265042670498049,0.986542679179734,0.00504163146634664,0.00841568935391846,6.31904622395833,6.32412188176113,0.253350860566468,1.3818359375,-0.50327778741601,3.10057135577282,3.48643620214621,3.5343942581339,2.44140625,0.38937930560702,0.918525351559941,0.0813959597396524,7.86887004066887e-05,0.566918402777778,0.575430339067959,0.0986192729236026,0.52734375,-0.821132147346165,3.27823343221607,3.03038264014526,43.3344616513144,27.587890625,0.531383473893382,0.111461609201463,0.69658229054986,0.191956100248678,0.267122124565972,0.267309526459795,0.0100087843818346,0.091552734375,0.745660360063139,4.3920090480444,5.70305775122935,30.4522512438563,11.474609375,0.718123181574551,0.612983798453164,0.1873768435629,0.199639357983936,0.224813774956597,0.226293234108884,0.0258368484156408,0.213623046875,0.5196171005043,3.39009782019258,5.47647285887079,48.5362049215185,53.955078125,0.823596302014901,0.28769548318792,0.324567347781266,0.387737169030813,0.260299479166667,0.263130797322053,0.0385010006481986,0.27587890625,0.855680260124412,4.46013182020801,4.9397903757089,34.4930578565233,21.484375,0.858228013053788,0.495428894649551,0.262600533418518,0.241970571931931
90,11,19,0.47,0.75,0.25,1,-0.153914930555556,1.86490243990654,1.85874663920582,7.18017578125,-0.0070795486829062,1.58866349547002,1.9853984297344,13.2777149055567,12.451171875,0.266759010829671,0.988107797108795,0.00365025055898073,0.00824195233222436,7.37115125868056,7.38262335856256,0.411454003532219,2.1240234375,-0.552595315592547,3.29723076130668,3.54227926947131,2.1477288713167,0.244140625,0.34016039247739,0.947650774028105,0.0522996047440896,4.96212278053328e-05,0.715813802083333,0.722674778422968,0.0993560758645507,0.5859375,-0.723168564044891,3.30330926433315,3.25905571041404,55.526400643149,54.6875,0.544595794420206,0.0941635631879103,0.431740762547506,0.474095674264584,0.268924424913194,0.269092601545034,0.00951325406672693,0.078125,0.704581973972233,3.83796604312441,5.13391112986331,32.4477728067456,12.20703125,0.740605645733241,0.570841312357748,0.205379935073153,0.223778752569099,0.208953450520833,0.210944484469473,0.0289174146406713,0.1947021484375,0.618935229454277,3.35606389399852,4.26730051043263,49.5565115790535,54.19921875,0.769068592333131,0.266235603341216,0.307394498012385,0.426369898646399,0.267786729600694,0.270455552066902,0.0379050442655473,0.3302001953125,0.902061660090377,4.93134091015598,6.1468439282103,50.4515873926729,54.443359375,0.777129474040056,0.274632008247036,0.270660940058198,0.454707051694766
91,11,20,0.57,0.75,0.25,1,-0.165570203993056,1.77894597758173,1.77142107277272,6.60888671875,-0.00407874358898699,1.58123121822891,1.86953023216356,13.1848563710613,12.451171875,0.264460344179757,0.988071529440118,0.00346864602944639,0.0084598245304361,7.02306640625,7.02963725114439,0.303905676528577,1.513671875,-0.478884816607612,3.03885154981482,3.32437696756781,3.55718484949832,0.48828125,0.391031131951557,0.893748659880517,0.106153103170767,9.82369487167175e-05,0.576110026041667,0.582843159041623,0.0883465925041307,0.46142578125,-0.584832887245788,2.73753154594604,2.80026575276355,39.7583951521408,27.34375,0.545624989285693,0.241678249730401,0.548889800292514,0.209431949977085,0.265727267795139,0.265925738932137,0.010273326157594,0.089111328125,0.819363592645014,4.32518454451233,5.44275190304276,31.424429991102,12.939453125,0.753805532219839,0.621874274956427,0.167003205527585,0.211122519515988,0.255600450303819,0.257929415314559,0.0345869762238873,0.2130126953125,0.494207068799656,3.11999564452224,3.87746102645468,41.8211000988454,32.470703125,0.836789310722911,0.390406798852671,0.279181065210838,0.330412135936491,0.296610378689236,0.303544153454442,0.0645155895668384,0.465087890625,0.887285604734998,4.3956128455065,5.45604227619973,26.7991711113424,6.34765625,0.767927464186211,0.648887040972593,0.117153325736759,0.233959633290648
92,11,21,0.65,0.75,0.25,1,-0.154719509548611,1.91588233538573,1.90983704723049,7.32177734375,-0.00749099802849471,1.59109053617629,1.98526351652696,13.3286988840638,12.451171875,0.268373325416315,0.987426897848647,0.00457773588904507,0.00799536626230737,7.55289822048611,7.56457796824146,0.420247016295301,2.1435546875,-0.364487171360723,3.01825311440487,3.39633548801965,2.2188029859524,0.48828125,0.359729116896189,0.953395329963054,0.0465521074318668,5.25626050789296e-05,0.614231228298611,0.621235672512414,0.0930359203196477,0.60546875,-0.454821718244677,3.11970399462617,3.49061368046092,52.9962210017762,54.19921875,0.577407002717559,0.0854035005207859,0.544028764033768,0.370567735445446,0.259527180989583,0.25979596680236,0.0118159942676502,0.108642578125,1.0068782712282,4.73042182548236,6.48112880064652,28.8917662428068,6.591796875,0.691276377038091,0.637058818445737,0.177818886896472,0.185122294657791,0.233542073567708,0.235900330405114,0.0332762952900724,0.26611328125,0.722778897821717,3.69196898317844,5.20177696634225,46.9808706234395,46.38671875,0.779128207950561,0.275208566157089,0.356883941534227,0.367907492308684,0.279503580729167,0.28285631129668,0.043426492835603,0.360107421875,0.908930554586507,4.60111375348867,5.64198690417387,51.5877078741257,54.19921875,0.770661139916557,0.232973481223548,0.33802940605254,0.428997112723911
93,11,22,0.68,0.75,0.25,1,-0.151421440972222,1.991756309104,1.9862128329915,7.5048828125,-0.00969396416475861,1.574751752323,1.90718449213127,13.333356773362,12.6953125,0.26943667084097,0.989501481111272,0.00288505656995839,0.00761346231877027,7.85965169270833,7.87169449845649,0.435306392778612,2.158203125,-0.446661224079022,3.17475367588262,3.60384919310112,2.89018832961209,0.244140625,0.358862256656256,0.91304145062567,0.0868798842622937,7.86651120366332e-05,0.326490342881944,0.328423534805793,0.0355858909053103,0.2294921875,0.396681869992785,3.12930968052048,3.57829321950454,55.5114848261995,54.443359375,0.625978595412612,0.10426349321028,0.510164718167251,0.385571788622469,0.269311252170139,0.269594274821611,0.0123513712825147,0.111083984375,1.19699249927163,5.26550521561888,6.2400768030688,26.374469985139,6.34765625,0.674588569254546,0.673719706711784,0.164877835810969,0.161402457477246,0.262931450737847,0.265648428656616,0.0379006474053936,0.3021240234375,0.730180786439973,3.73836661676981,5.41630327893298,42.3172613482859,28.80859375,0.825818068950384,0.364034379148033,0.302595388332461,0.333370232519506,0.304414876302083,0.311417153941631,0.0656748455706129,0.5419921875,1.07134441791864,5.28310856961603,6.52450904335893,29.8635770836308,11.962890625,0.789973007890715,0.549635613225125,0.208170856343156,0.242193530431719
94,11,23,0.76,0.75,0.25,1,-0.1599609375,1.7766602036655,1.76964117705185,7.0068359375,-0.00850848476872394,1.59884834130803,2.00394599763699,13.1713162907647,12.451171875,0.26847661688702,0.987015162205353,0.00503045080979938,0.00795438698484712,7.02067708333333,7.03466925325459,0.443518327970015,2.001953125,-0.878515307958273,3.42553794417669,3.53051386153027,2.98551519571899,0.244140625,0.333101875843887,0.912762145870817,0.0871516992730472,8.61548561359018e-05,0.319085828993056,0.322024203206975,0.0434078323218393,0.29541015625,0.277811996096988,2.8296864204616,4.54165057171316,41.8759376182587,27.83203125,0.618099226726735,0.178385445134964,0.631904996098168,0.189709558766868,0.27033935546875,0.270579613537562,0.0114012733205266,0.11474609375,0.990449479675218,4.85080518460352,7.01859821407725,29.3649178761188,6.591796875,0.715728262986579,0.631469395134794,0.172063705414035,0.196466899451172,0.257944471571181,0.260499492666278,0.0363995837074187,0.2972412109375,0.609446101434858,3.78523814860797,5.79617566528578,36.336921041654,26.3671875,0.814647056698898,0.469147054918525,0.262998415322261,0.267854529759214,0.421096598307292,0.469266479876326,0.207118847444287,1.0467529296875,2.01199440408092,7.74886626559931,3.72900888515647,9.98811331220895,0.244140625,0.451823399081267,0.829690304912183,0.109066381262115,0.0612433138257029
96,12,2,0.05,0.75,0.5,1,-0.168028971354167,1.01962031157731,1.00579155308955,4.25048828125,-0.0166244735040209,1.6693125949353,2.12117930151586,12.9231541714244,12.20703125,0.286062868183837,0.977118983757371,0.0148007105799274,0.00808030566270114,3.99742730034722,3.99930144872799,0.122435237712474,0.6787109375,0.139849087937033,2.2500822735464,2.84555515984543,5.63354253194458,3.173828125,0.41135191739083,0.928504781745876,0.0713222403203274,0.000172977933796198,1.12707248263889,1.19433493383252,0.395193951536204,1.5380859375,-0.272957623349977,1.6930287707317,1.98034175273191,31.2273476787395,27.34375,0.484525129004955,0.26140003521528,0.674928424492916,0.063671540291803,0.32281982421875,0.323296502484219,0.0175515830411971,0.238037109375,1.26085431535443,8.56425937418836,10.6919475194505,42.0178422870657,27.587890625,0.894473485929938,0.372686284735903,0.366185067678236,0.26112864758586,0.168420138888889,0.170639940251288,0.027437443712177,0.19287109375,0.617256299423566,3.25633178036586,4.65604300227728,33.091586969328,27.34375,0.688883975185101,0.284758812790283,0.609917114850345,0.105324072359372,0.196819118923611,0.199273470508695,0.031182792629431,0.2459716796875,0.840967051477896,4.13675744206028,5.84595664839413,32.977128092584,27.34375,0.689834851906228,0.32249117506084,0.569929503724118,0.107579321215042
97,12,3,0.08,0.75,0.5,1,-0.168338216145833,1.17569026771029,1.16370562699672,5.0439453125,-0.00933371491247857,1.68313687052496,2.18820578294571,13.0074850221131,12.20703125,0.287002335423784,0.976146788592132,0.0164950227283581,0.00735818867951001,4.62606662326389,4.62861751237102,0.153664961091201,0.7421875,0.104259122712837,1.99407238571389,2.48811744682044,4.98362252794488,2.9296875,0.359187918267432,0.94545645589066,0.0544308167149719,0.000112727394368008,1.37440700954861,1.44346515575893,0.441180554183494,1.95556640625,-0.25950066969773,1.79249215886954,2.35399861190012,33.1643265061679,27.34375,0.488364401522024,0.177522684708024,0.742129868772653,0.0803474465193227,0.309709201388889,0.310142069849296,0.0163821153720507,0.32470703125,1.96057152404599,23.9240343653821,16.5072828412781,37.1675512036912,27.099609375,0.860432143416166,0.4441574313864,0.330336525882724,0.225506042730876,0.184945475260417,0.187364177606497,0.0300117708213413,0.2203369140625,0.661584829901054,3.52880169696149,5.16407545051046,31.4112674717454,27.34375,0.70319383471654,0.362828845181361,0.530582147527698,0.106589007290941,0.239714084201389,0.243216235356883,0.0411299271034077,0.26611328125,0.512432727048022,2.98029096107064,4.31153446177021,30.8835977706632,27.34375,0.655720707577991,0.306457952398088,0.605306027124298,0.0882360204776132
99,12,5,0.12,0.75,0.5,1,-0.166302083333333,1.47527178417382,1.4660313997113,6.1083984375,-0.00376892726202831,1.71883596338951,2.0842254817266,13.1689033689914,12.451171875,0.289630721627027,0.972184274434625,0.0207536864258582,0.00706203913951631,5.80657443576389,5.81015022253241,0.203833665648719,1.0693359375,0.0706471926823726,2.10004825428268,2.6528840018057,4.69386673919645,2.685546875,0.371093517396028,0.951812743932927,0.04807111618777,0.000116139879302509,0.987412109375,1.00277191872498,0.174858919789825,1.21337890625,-0.694943009259103,3.34561795751076,3.64242392059914,42.3829761264468,27.587890625,0.589685730217889,0.203742649804129,0.553996081118077,0.242261269077794,0.310084635416667,0.310342809352163,0.0126575589341673,0.13671875,0.173859720584894,4.40339713536244,5.86661192310159,35.1831302047054,24.4140625,0.822889775912096,0.473752817328988,0.302674709321566,0.223572473349446,0.203976915147569,0.206425885983006,0.0317062752157787,0.23193359375,0.58982288787475,3.3211940203279,5.00466485503923,30.1192713974904,25.390625,0.7207773047267,0.47785499955777,0.387211864313254,0.134933136128976,0.259371744791667,0.26304653029606,0.0438201074398201,0.274658203125,0.564397286879375,2.99890053328966,3.85358334598265,29.3762374416249,27.099609375,0.639639036057942,0.388311019404081,0.506795974996789,0.10489300559913
100,12,6,0.17,0.75,0.5,1,-0.165569661458333,1.60109329256221,1.59268644708199,6.64794921875,-0.00729890520581088,1.70300485894591,2.08949284965365,13.159662344071,12.451171875,0.284806394935937,0.975041992334398,0.0182616189511483,0.00669638871445322,6.30360677083333,6.30720990540368,0.213186700355696,1.0986328125,0.0266727088737931,2.09654721795881,2.59923666994684,4.70740096185852,2.44140625,0.367657053347713,0.947779277605362,0.0521622534757995,5.8468918837973e-05,0.54125,0.548966328455921,0.0917296960153601,0.51513671875,-0.441840890381636,3.43657540450014,3.38859895748374,35.3892953938935,40.52734375,0.546551993986517,0.445299686393255,0.371442863762424,0.183257449844321,0.290363498263889,0.290582923167575,0.0112916981205901,0.10009765625,0.575250517847662,3.91702908850029,5.36628653097379,34.4114932901018,14.16015625,0.783240842478057,0.548157498826555,0.214418937597686,0.23742356357576,0.212166205512153,0.214458281032928,0.031274156930361,0.225830078125,0.813849742890564,3.76230353965154,4.89097214390105,30.6772496114755,17.08984375,0.741360742798129,0.514669930992565,0.328777124307933,0.156552944699502,0.250904812282986,0.254246588782705,0.0410910975550769,0.328369140625,1.0796103802962,4.56412858980733,5.79947347087276,29.4776535288178,27.099609375,0.694055986527842,0.415300384095091,0.462268858962372,0.122430756942537
101,12,7,0.2,0.75,0.5,1,-0.161207139756944,1.70290458761719,1.69544539227661,6.7578125,-0.0094046107847296,1.63073840669666,2.04243427387813,13.3165031794233,12.451171875,0.273444446244721,0.9815145419263,0.0114249991658265,0.00706045890787309,6.71150173611111,6.71794718674967,0.294241549939541,1.2109375,-0.0335253947609655,1.69680414178076,2.05030824975996,3.08244451329335,2.44140625,0.289004112172133,0.968224099111789,0.0317405697590955,3.53311291156952e-05,0.659170464409722,0.675816316864679,0.149086995773281,0.7373046875,0.31792216331293,2.17000183750558,2.75522862008691,27.0834775730309,26.85546875,0.490924703964226,0.468297709459625,0.475680322940963,0.0560219675994114,0.275962185329861,0.276121689935242,0.00938506760136047,0.0830078125,0.278008269254642,3.54149555913272,4.91310838169904,38.7795438284391,27.34375,0.859566994759266,0.38124504478076,0.389025148441137,0.229729806778103,0.241439615885417,0.244192027127338,0.0365643965462745,0.2392578125,0.467028844928937,3.01353090540668,4.12598732157895,35.5327083403596,27.34375,0.72777561160507,0.20637435899696,0.647562046060192,0.146063594942848,0.3135546875,0.318598191568802,0.0564710038749029,0.37353515625,0.434254175831733,3.05812509447703,4.06716077731891,31.9142206620866,27.34375,0.621986885975615,0.205197737006804,0.693955133282227,0.100847129710969
102,12,8,0.24,0.75,0.5,1,-0.162311197916667,1.81559018634067,1.80852139412814,6.98974609375,-0.00570367154370075,1.62019158057271,1.95882704362032,13.3842460297246,12.451171875,0.271411630729102,0.9823740133337,0.0102273303151357,0.0073986563511644,7.176162109375,7.18246352313095,0.300831767161122,1.3232421875,0.00595761395481358,1.7644840154143,2.1343549170818,2.93962654534641,2.197265625,0.302070447661956,0.96673536244857,0.0332304920646331,3.41454867971795e-05,0.585700954861111,0.597949308685114,0.120420055115159,0.6005859375,0.0933032072606845,2.02121600431878,2.65711220761303,22.0440008892376,13.671875,0.438052697215946,0.770819368210291,0.164654260469939,0.0645263713197696,0.270643717447917,0.270859147944546,0.0108019517026755,0.11962890625,0.603812484483373,4.18869636401315,7.21564026882548,30.5643163091645,12.20703125,0.724627510820273,0.580317629676772,0.23001411093517,0.189668259388059,0.262617730034722,0.265423188493709,0.0384931959448806,0.267333984375,0.464065244156626,3.05773402650847,4.40824363232771,38.4937001248615,27.34375,0.740690978075216,0.191676656596791,0.596460190344297,0.211863153058912,0.309292941623264,0.312314822512493,0.0433456127366385,0.328369140625,0.535932582664229,3.64632440589595,4.90732061828872,37.1284141738898,27.34375,0.766369602262205,0.227601604974001,0.577241110806579,0.19515728421942
103,12,9,0.32,0.75,0.5,1,-0.1555615234375,2.09544758751185,2.08989755685965,8.0517578125,-0.00883631666774689,1.59602467674924,1.93870635460487,13.3858901946257,12.6953125,0.267555698916768,0.987376433174607,0.00607981774990028,0.00654374907549217,8.26780381944444,8.27374030721684,0.313401501627791,1.5283203125,0.0774509616976457,2.23326149148261,2.54580369434293,3.18352647152368,1.46484375,0.390178607320682,0.934885340764981,0.0650651699320017,4.94893030176247e-05,0.711184895833333,0.727038697090434,0.151017810505015,0.75439453125,0.664146407503701,2.89969197384283,3.15587102867208,24.1789052168745,17.333984375,0.458920407016999,0.501595713364549,0.429161593965703,0.0692426926697473,0.270015733506944,0.270263315330943,0.0115668925886927,0.1123046875,0.747356289585249,4.24406357421387,5.45493795408873,31.4332606727447,13.427734375,0.759951516515704,0.577814505262822,0.221515318326443,0.200670176410735,0.25409912109375,0.25676846054972,0.0369321282840577,0.272216796875,0.569011511919865,3.60342019611525,4.85649000867541,39.0425221428711,27.099609375,0.816869768495535,0.395747622322056,0.317178110341709,0.287074267336235,0.31364013671875,0.317582660583748,0.0498915232286184,0.37353515625,0.817591939996545,3.99643872275695,4.8228351870122,33.7124291680501,27.099609375,0.81312935066173,0.408540872160657,0.408497024887101,0.182962102952242
105,12,11,0.4,0.75,0.5,1,-0.150340169270833,2.17165869162435,2.1666893035427,8.00048828125,-0.00706092367527106,1.58234129999716,1.8681938815125,13.4694537341779,12.939453125,0.263608632250666,0.9873891489193,0.00565735868301129,0.0069534923976893,8.59921657986111,8.60192381881151,0.215819248292742,1.162109375,0.0398242412374195,2.37915828591605,2.85485550872744,4.96645801899347,1.46484375,0.410993444827886,0.877160018603702,0.122741933009625,9.80483866727645e-05,0.850893012152778,0.873870627875396,0.199097375596898,1.220703125,0.38079913644744,2.87504288847787,3.69088392162855,36.5660769398549,27.099609375,0.497795152642633,0.253131671219228,0.512286524348515,0.234581804432257,0.270174696180556,0.270425071869776,0.0116354254179479,0.087890625,0.625532390034097,3.5823646835321,4.53467987910547,30.4135407608378,18.5546875,0.732780554978857,0.504298491013233,0.325240407046267,0.170461101940501,0.242666422526042,0.245463057432505,0.0369516355516446,0.2362060546875,0.509434168342744,2.9816383243316,3.68150322870933,42.4129980033706,27.587890625,0.747999119133251,0.255425208733645,0.477266137400369,0.267308653865985,0.299003092447917,0.30463791658425,0.0583280975557954,0.3680419921875,0.577422139814317,3.05845508851473,4.07466935734041,40.6949684471575,27.34375,0.68244591467037,0.201252562677903,0.548610161553812,0.250137275768285
106,12,12,0.45,0.75,0.5,1,-0.147914496527778,2.07863871089614,2.0735996978092,8.24951171875,-0.00595916481942274,1.76221754872705,2.00864896772981,13.4986730386776,12.939453125,0.338003094821284,0.986225267648254,0.00656424096684722,0.00721049138489872,8.00101453993056,8.22514494762096,1.90724515813128,8.1982421875,-1.9143190755697,6.08321881899937,3.50582882139749,0.701586642198138,0.244140625,0.282743530668935,0.995291406160064,0.00366323840469194,0.00104535543524437,0.638482530381944,0.664747458852676,0.185032025977099,1.3427734375,-0.208729355114616,4.59299073702321,4.04411303305593,21.2138222788937,13.916015625,0.567413492944223,0.518563070527059,0.399443891719612,0.0819930377533296,0.279384494357639,0.293533648071616,0.090045036868686,1.953125,13.7060866637666,216.377577622326,21.2337875803489,35.9594909982984,27.099609375,0.860609308839985,0.400623706728556,0.394583130663127,0.204793162608318,0.23796875,0.242753022845246,0.047962645124598,0.3204345703125,-0.299127891947907,3.90349058183257,3.51447571117797,23.8142218620811,12.451171875,0.656270886735516,0.592859617388592,0.243154392822196,0.163985989789212,0.297884250217014,0.306936195155641,0.0740001233932492,0.5517578125,0.515205419581407,4.31285852580081,4.43703371884881,26.4170986006291,13.671875,0.691491550317263,0.573017371679244,0.26961847326903,0.157364155051726
